	THP1_0H	THP1_0H_2	THP1_0H_3	Avg_expression	log2
MTSS1	160.6184285	135.589868	166.5180191	154.2421052	7.269052838
CELSR3	128.9940747	160.7956768	173.0162833	154.2686783	7.269301366
DKFZp686O1327	159.7862087	112.9915567	190.8865098	154.5547584	7.271974262
PCDHAC2	138.9807128	158.1881794	166.5180191	154.5623038	7.272044693
LOC286367	160.6184285	131.2440389	172.2040003	154.6888226	7.273225145
ZSWIM7	163.9473079	149.4965212	151.0846418	154.8428236	7.274660711
LOC100288102	154.7928897	129.5057073	180.3268305	154.8751425	7.274961799
IL2RG	136.4840532	114.7298883	213.6304343	154.9481253	7.27564149
ADAM1	150.6317905	146.8890237	167.3303022	154.9503721	7.275662409
RTP4	157.2895492	140.804863	167.3303022	155.1415714	7.27744151
LOC100506486	157.2895492	153.8423503	154.3337738	155.1552244	7.277568466
GLRB	156.4573293	179.0481591	129.9652832	155.1569239	7.277584268
COX16	161.4506484	163.4031743	141.3372455	155.3970227	7.279815053
ADAMTS4	133.1551739	150.365687	182.7636796	155.4281801	7.280104287
LOC100507507	120.6718763	144.2815262	201.446189	155.4665305	7.280460214
DCLK2	148.135131	150.365687	168.1425852	155.547801	7.28121419
FN3K	160.6184285	146.8890237	159.207472	155.5716414	7.28143529
SLFN12	158.121769	131.2440389	177.8899814	155.7519298	7.283106228
IRAK1BP1	163.9473079	142.5431946	160.832038	155.7741802	7.283312314
KREMEN2	154.7928897	146.8890237	165.7057361	155.7958832	7.283513301
PAR5	126.4974152	102.5615668	238.8112079	155.95673	7.285002
ZNF724P	149.7995706	154.7115161	164.0811701	156.1974189	7.287226804
LIPE	148.9673508	169.487335	150.2723587	156.2423482	7.287641727
SLC25A45	165.6117475	166.0106718	137.2758304	156.2994166	7.288168583
SPTB	133.9873937	168.6181692	166.5180191	156.3745274	7.288861714
FRA10AC1	148.9673508	132.9823706	187.6373777	156.529033	7.290286463
DNAJC3-AS1	159.7862087	131.2440389	179.5145475	156.848265	7.293225761
PLEKHA4	158.9539888	172.0948325	139.7126795	156.9205003	7.29389003
C22orf34	148.135131	166.0106718	156.7706229	156.9721419	7.294364734
PTPRVP	140.6451524	158.1881794	172.2040003	157.012444	7.294735094
FAM104B	148.135131	156.4498477	166.5180191	157.0343326	7.294936202
LZTS1	118.1752168	167.7490034	185.2005286	157.041583	7.29500281
STXBP5L	214.7127179	96.4774061	160.019755	157.0699597	7.295263475
JMJD5	160.6184285	169.487335	141.3372455	157.1476697	7.295977069
ZNF443	148.9673508	174.70233	147.8355097	157.1683968	7.296167342
SLIT1	168.1084071	171.2256667	132.4021323	157.245402	7.296874022
PRR24	151.4640103	154.7115161	165.7057361	157.2937542	7.297317575
FAM49A	135.6518334	137.3281997	199.00934	157.329791	7.297648066
SPATC1	154.7928897	143.4123604	173.8285663	157.3446055	7.297783907
SCIN	158.121769	171.2256667	142.9618116	157.4364158	7.298625471
TMEM234	167.2761872	168.6181692	136.4635474	157.4526346	7.298774088
RSAD2	143.9740318	145.1506921	183.5759626	157.5668955	7.299820649
BCL3	168.9406269	173.8331641	129.9652832	157.5796914	7.299937805
C22orf23	150.6317905	158.1881794	164.0811701	157.6337133	7.300432308
PTK6	153.9606698	159.0573452	160.019755	157.6792567	7.30084907
GUSBP4	166.4439674	142.5431946	164.0811701	157.689444	7.300942277
TMEM91	147.3029111	164.2723401	161.644321	157.7398574	7.301403434
MATL2963	150.6317905	166.8798376	155.9583399	157.8233226	7.302166608
FLJ37453	152.2962302	143.4123604	177.8899814	157.8661907	7.30255842
LOC645513	146.4706913	149.4965212	177.8899814	157.952398	7.303346029
CADM1	138.9807128	161.6648427	173.8285663	158.1580406	7.305223093
TRIM16	141.4773723	145.1506921	188.4496607	158.3592417	7.307057254
ZNF517	148.135131	158.1881794	168.9548682	158.4260595	7.307665854
C3orf78	143.9740318	186.8706515	144.5863776	158.4770203	7.308129849
PCDHB16	166.4439674	168.6181692	140.5249625	158.529033	7.30860327
ZNF846	147.3029111	139.9356971	188.4496607	158.5627563	7.308910136
DHRS12	143.9740318	155.5806819	177.0776984	158.8774707	7.311770751
SEMA6B	161.4506484	169.487335	146.2109436	159.0496423	7.313333317
PCP2	154.7928897	162.5340085	160.019755	159.115551	7.313931033
APOLD1	152.2962302	177.3098274	147.8355097	159.1471891	7.314217866
PRICKLE4	132.3229541	162.5340085	182.7636796	159.2068807	7.314758878
CENPP	136.4840532	200.7773046	140.5249625	159.2621068	7.315259237
LOC100507280	148.9673508	164.2723401	164.8934531	159.3777147	7.316306105
ATP7B	147.3029111	159.0573452	172.2040003	159.5214189	7.317606337
PRKCQ	162.2828682	163.4031743	153.5214908	159.7358444	7.319544277
C19orf40	171.4372864	197.3006413	110.4704908	159.7361395	7.319546942
WDPCP	158.121769	132.1132048	189.2619437	159.8323058	7.32041523
C7orf55	163.115088	167.7490034	148.6477927	159.8372947	7.32046026
ANXA9	137.3162731	159.926511	182.7636796	160.0021546	7.321947522
C5orf56	159.7862087	164.2723401	155.9583399	160.0056296	7.321978855
LOC642236	149.7995706	151.2348528	179.5145475	160.1829903	7.323577147
CORO6	141.4773723	181.6556565	157.5829059	160.2386449	7.324078316
ZNF585A	177.2628253	132.1132048	171.3917173	160.2559158	7.324233804
ANKRD39	134.8196136	174.70233	171.3917173	160.3045536	7.324671597
ESPN	183.0883641	169.487335	128.3407172	160.3054721	7.324679863
CYP46A1	155.6251095	159.0573452	166.5180191	160.4001579	7.325531752
C7orf60	160.6184285	122.5523807	198.1970569	160.4559554	7.326033527
