	CL.1.1	CL.1.2	CL.2.1	CL.2.2	CL.3.1	CL.3.2	Average	log2
79802	0	0	1.500677747	1.00149775	0	0	0.41702925	-1.26177952
100505518	0	0	1.500678	1.001498	0	0	0.417029333	-1.26177923
43847	0	0	1.500678	1.001498	0	0	0.417029333	-1.26177923
100313824	0	0	1.500678	1.001498	0	0	0.417029333	-1.26177923
100128023	0	0	1.500678	1.001498	0	0	0.417029333	-1.26177923
26102	0	0	1.500678	1.001498	0	0	0.417029333	-1.26177923
9075	0	0	1.500678	1.001498	0	0	0.417029333	-1.26177923
29958	0	0	1.000452	1.502247	0	0	0.4171165	-1.261477712
81578	0	0	1.000452	1.502247	0	0	0.4171165	-1.261477712
195977	0	0	0.500225916	2.002995501	0	0	0.417203569	-1.261176594
4975	0	0	0.5002259	2.002996	0	0	0.41720365	-1.261176315
2252	0	0	0.5002259	2.002996	0	0	0.41720365	-1.261176315
25789	0	0	0.5002259	2.002996	0	0	0.41720365	-1.261176315
7643	0	0	0.5002259	2.002996	0	0	0.41720365	-1.261176315
152015	0	0	0.5002259	2.002996	0	0	0.41720365	-1.261176315
84830	0	0	0.5002259	2.002996	0	0	0.41720365	-1.261176315
100128935	0	0	0.5002259	2.002996	0	0	0.41720365	-1.261176315
401565	0	0	0.5002259	2.002996	0	0	0.41720365	-1.261176315
83740	0	0	2.000904	0	0	0.620274	0.436863	-1.194747173
677814	0	0	2.000904	0	0.6205309	0	0.436905817	-1.194605782
83873	0	0	1.500677747	0.500748875	0	0.620273966	0.436950098	-1.194459569
257000	0	0	1.500678	0.5007489	0	0.620274	0.43695015	-1.194459397
100506068	0	0	1.500678	0.5007489	0	0.620274	0.43695015	-1.194459397
100191063	0	0	1.500678	0.5007489	0	0.620274	0.43695015	-1.194459397
85009	0	0	1.500678	0.5007489	0	0.620274	0.43695015	-1.194459397
6527	0	0	1.500678	0.5007489	0	0.620274	0.43695015	-1.194459397
79782	0	0	1.500678	0.5007489	0	0.620274	0.43695015	-1.194459397
407037	0	0	1.500678	0.5007489	0	0.620274	0.43695015	-1.194459397
79927	0	0	1.500677747	0.500748875	0.620530856	0	0.436992913	-1.194318212
387695	0	0	1.500678	0.5007489	0.6205309	0	0.436992967	-1.194318035
1145	0	0	1.500678	0.5007489	0.6205309	0	0.436992967	-1.194318035
649446	0	0	1.500678	0.5007489	0.6205309	0	0.436992967	-1.194318035
2202	0	0	1.500678	0.5007489	0.6205309	0	0.436992967	-1.194318035
131890	0	0	1.500678	0.5007489	0.6205309	0	0.436992967	-1.194318035
100113379	0	0	1.500678	0.5007489	0.6205309	0	0.436992967	-1.194318035
117531	0	0	1.500678	0.5007489	0.6205309	0	0.436992967	-1.194318035
8608	0	0	1.000452	1.001498	0	0.620274	0.437037333	-1.19417157
100507235	0	0	1.000452	1.001498	0	0.620274	0.437037333	-1.19417157
642696	0	0	1.000452	1.001498	0	0.620274	0.437037333	-1.19417157
1428	0	0	1.000452	1.001498	0	0.620274	0.437037333	-1.19417157
23614	0	0	1.000452	1.001498	0	0.620274	0.437037333	-1.19417157
3972	0	0	1.000452	1.001498	0	0.620274	0.437037333	-1.19417157
115560	0	0	1.000452	1.001498	0	0.620274	0.437037333	-1.19417157
389118	0	0	1.000452	1.001498	0	0.620274	0.437037333	-1.19417157
25859	0	0	1.000452	1.001498	0	0.620274	0.437037333	-1.19417157
677843	0	0	1.000451831	1.00149775	0.620530856	0	0.437080073	-1.194030489
4139	0	0	1.000451831	1.00149775	0.620530856	0	0.437080073	-1.194030489
6361	0	0	1.000452	1.001498	0.6205309	0	0.43708015	-1.194030235
100302212	0	0	1.000452	1.001498	0.6205309	0	0.43708015	-1.194030235
727738	0	0	1.000452	1.001498	0.6205309	0	0.43708015	-1.194030235
26212	0	0	1.000452	1.001498	0.6205309	0	0.43708015	-1.194030235
954	0	0	1.000452	1.001498	0.6205309	0	0.43708015	-1.194030235
256483	0	0	0.500225916	1.502246625	0	0.620273966	0.437124418	-1.193884125
22953	0	0	0.5002259	1.502247	0	0.620274	0.437124483	-1.193883909
79820	0	0	0.5002259	1.502247	0	0.620274	0.437124483	-1.193883909
3938	0	0	0.5002259	1.502247	0	0.620274	0.437124483	-1.193883909
677772	0	0	0.5002259	1.502247	0	0.620274	0.437124483	-1.193883909
343702	0	0	0.5002259	1.502247	0	0.620274	0.437124483	-1.193883909
406920	0	0	0.5002259	1.502247	0	0.620274	0.437124483	-1.193883909
728297	0	0	0.5002259	1.502247	0	0.620274	0.437124483	-1.193883909
5897	0	0	0.5002259	1.502247	0.6205309	0	0.4371673	-1.193742603
10186	0	0	0.5002259	1.502247	0.6205309	0	0.4371673	-1.193742603
400221	0	0	0.5002259	1.502247	0.6205309	0	0.4371673	-1.193742603
2921	0	0	0.5002259	1.502247	0.6205309	0	0.4371673	-1.193742603
100506253	0	0	0.5002259	1.502247	0.6205309	0	0.4371673	-1.193742603
153572	0	0	0.5002259	1.502247	0.6205309	0	0.4371673	-1.193742603
158584	0	0	0.5002259	1.502247	0.6205309	0	0.4371673	-1.193742603
100132501	0	0	0	2.002996	0	0.620274	0.437211667	-1.193596196
26818	0	0	0	2.002996	0	0.620274	0.437211667	-1.193596196
6900	0	0	0	2.002995501	0.620530856	0	0.437254393	-1.193455217
5319	0	0	1.500678	0	0	1.240548	0.456871	-1.130141225
693213	0	0	1.500678	0	0	1.240548	0.456871	-1.130141225
692087	0	0	1.500678	0	0	1.240548	0.456871	-1.130141225
440900	0	0	1.500678	0	0	1.240548	0.456871	-1.130141225
1525	0	0	1.500678	0	0	1.240548	0.456871	-1.130141225
1474	0	0	1.500678	0	0.6205309	0.620274	0.456913817	-1.130006026
135250	0	0	1.500678	0	0.6205309	0.620274	0.456913817	-1.130006026
140803	0	0	1.500678	0	0.6205309	0.620274	0.456913817	-1.130006026
1463	0	0	1.500678	0	1.241062	0	0.456956667	-1.129870734
5349	0	0	1.500678	0	1.241062	0	0.456956667	-1.129870734
100507546	0	0	1.500678	0	1.241062	0	0.456956667	-1.129870734
9293	0	0	1.000451831	0.500748875	0	1.240547932	0.456958106	-1.129866189
143162	0	0	1.000451831	0.500748875	0	1.240547932	0.456958106	-1.129866189
29986	0	0	1.000452	0.5007489	0	1.240548	0.45695815	-1.129866051
646670	0	0	1.000452	0.5007489	0	1.240548	0.45695815	-1.129866051
83871	0	0	1.000452	0.5007489	0	1.240548	0.45695815	-1.129866051
693140	0	0	1.000451831	0.500748875	0.620530856	0.620273966	0.457000921	-1.129731021
22982	0	0	1.000451831	0.500748875	0.620530856	0.620273966	0.457000921	-1.129731021
25884	0	0	1.000452	0.5007489	0.6205309	0.620274	0.457000967	-1.129730878
100288144	0	0	1.000452	0.5007489	0.6205309	0.620274	0.457000967	-1.129730878
693151	0	0	1.000452	0.5007489	0.6205309	0.620274	0.457000967	-1.129730878
100506828	0	0	1.000452	0.5007489	0.6205309	0.620274	0.457000967	-1.129730878
400745	0	0	1.000451831	0.500748875	1.241061712	0	0.457043737	-1.129595865
100506855	0	0	1.000451831	0.500748875	1.241061712	0	0.457043737	-1.129595865
1361	0	0	1.000452	0.5007489	1.241062	0	0.457043817	-1.129595612
55282	0	0	1.000452	0.5007489	1.241062	0	0.457043817	-1.129595612
151009	0	0	1.000452	0.5007489	1.241062	0	0.457043817	-1.129595612
2205	0	0	0.500225916	1.00149775	0	1.240547932	0.457045266	-1.129591036
6623	0	0	0.5002259	1.001498	0	1.240548	0.457045317	-1.129590877
56475	0	0	0.5002259	1.001498	0	1.240548	0.457045317	-1.129590877
222171	0	0	0.5002259	1.001498	0	1.240548	0.457045317	-1.129590877
100507416	0	0	0.500225916	1.00149775	0.620530856	0.620273966	0.457088081	-1.129455894
11145	0	0	0.5002259	1.001498	0.6205309	0.620274	0.457088133	-1.12945573
4308	0	0	0.5002259	1.001498	0.6205309	0.620274	0.457088133	-1.12945573
100506755	0	0	0.5002259	1.001498	0.6205309	0.620274	0.457088133	-1.12945573
23615	0	0	0.5002259	1.001498	0.6205309	0.620274	0.457088133	-1.12945573
100505508	0	0	0.5002259	1.001498	0.6205309	0.620274	0.457088133	-1.12945573
2845	0	0	0.5002259	1.001498	0.6205309	0.620274	0.457088133	-1.12945573
722	0	0	0.500225916	1.00149775	1.241061712	0	0.457130896	-1.129320764
3791	0	0	0.5002259	1.001498	1.241062	0	0.457130983	-1.12932049
79940	0	0	0.5002259	1.001498	1.241062	0	0.457130983	-1.12932049
100505517	0	0	0	1.502247	0	1.240548	0.4571325	-1.129315703
400548	0	0	0	1.502247	0.6205309	0.620274	0.457175317	-1.129180582
100507209	0	0	0	1.502247	0.6205309	0.620274	0.457175317	-1.129180582
399947	0	0	0	1.502247	1.241062	0	0.457218167	-1.129045368
116285	0	0	0	1.502247	1.241062	0	0.457218167	-1.129045368
339807	0	0	0	1.502247	1.241062	0	0.457218167	-1.129045368
653399	0	0	0	1.502247	1.241062	0	0.457218167	-1.129045368
285847	0	0	0	1.502247	1.241062	0	0.457218167	-1.129045368
55998	0	0	0	1.502247	1.241062	0	0.457218167	-1.129045368
57529	0	0	0	1.502247	1.241062	0	0.457218167	-1.129045368
2668	0	0	1.000452	0	0	1.860822	0.476879	-1.068304842
64499	0	0	1.000452	0	0.6205309	1.240548	0.476921817	-1.068175315
100134361	0	0	1.000452	0	0.6205309	1.240548	0.476921817	-1.068175315
2916	0	0	1.000452	0	0.6205309	1.240548	0.476921817	-1.068175315
377841	0	0	1.000452	0	0.6205309	1.240548	0.476921817	-1.068175315
139067	0	0	1.000452	0	0.6205309	1.240548	0.476921817	-1.068175315
9283	0	0	1.000451831	0	1.241061712	0.620273966	0.476964585	-1.068045946
259292	0	0	1.000452	0	1.241062	0.620274	0.476964667	-1.068045699
399697	0	0	1.000452	0	1.241062	0.620274	0.476964667	-1.068045699
100306975	0	0	1.000452	0	1.241062	0.620274	0.476964667	-1.068045699
100132900	0	0	1.000452	0	1.241062	0.620274	0.476964667	-1.068045699
100128262	0	0	1.000452	0	1.241062	0.620274	0.476964667	-1.068045699
130	0	0	1.000452	0	1.241062	0.620274	0.476964667	-1.068045699
3120	0	0	1.000452	0	1.241062	0.620274	0.476964667	-1.068045699
100130880	0	0	1.000452	0	1.241062	0.620274	0.476964667	-1.068045699
6425	0	0	0.5002259	0.5007489	0	1.860822	0.476966133	-1.068041263
84871	0	0	1.000451831	0	1.861592569	0	0.4770074	-1.067916447
727832	0	0	1.000452	0	1.861593	0	0.4770075	-1.067916145
100505801	0	0	1.000452	0	1.861593	0	0.4770075	-1.067916145
644587	0	0	1.000452	0	1.861593	0	0.4770075	-1.067916145
100033426	0	0	0.5002259	0.5007489	0.6205309	1.240548	0.47700895	-1.067911759
100506579	0	0	0.5002259	0.5007489	0.6205309	1.240548	0.47700895	-1.067911759
100113390	0	0	0.5002259	0.5007489	0.6205309	1.240548	0.47700895	-1.067911759
645432	0	0	0.5002259	0.5007489	0.6205309	1.240548	0.47700895	-1.067911759
100131826	0	0	0.5002259	0.5007489	0.6205309	1.240548	0.47700895	-1.067911759
166979	0	0	0.5002259	0.5007489	0.6205309	1.240548	0.47700895	-1.067911759
100505559	0	0	0.5002259	0.5007489	0.6205309	1.240548	0.47700895	-1.067911759
171019	0	0	0.5002259	0.5007489	0.6205309	1.240548	0.47700895	-1.067911759
100506267	0	0	0.5002259	0.5007489	0.6205309	1.240548	0.47700895	-1.067911759
100507268	0	0	0.500225916	0.500748875	1.241061712	0.620273966	0.477051745	-1.067782334
677823	0	0	0.500225916	0.500748875	1.241061712	0.620273966	0.477051745	-1.067782334
83881	0	0	0.500225916	0.500748875	1.241061712	0.620273966	0.477051745	-1.067782334
100131733	0	0	0.5002259	0.5007489	1.241062	0.620274	0.4770518	-1.067782167
407051	0	0	0.5002259	0.5007489	1.241062	0.620274	0.4770518	-1.067782167
9560	0	0	0.5002259	0.5007489	1.241062	0.620274	0.4770518	-1.067782167
79998	0	0	0.5002259	0.5007489	1.241062	0.620274	0.4770518	-1.067782167
6725	0	0	0.5002259	0.5007489	1.241062	0.620274	0.4770518	-1.067782167
642924	0	0	0.5002259	0.5007489	1.241062	0.620274	0.4770518	-1.067782167
225689	0	0	0.5002259	0.5007489	1.241062	0.620274	0.4770518	-1.067782167
881	0	0	0.5002259	0.5007489	1.241062	0.620274	0.4770518	-1.067782167
6370	0	0	0.5002259	0.5007489	1.861593	0	0.477094633	-1.067652637
731424	0	0	0.5002259	0.5007489	1.861593	0	0.477094633	-1.067652637
407002	0	0	0	1.001498	0.6205309	1.240548	0.47709615	-1.067648051
126823	0	0	0	1.00149775	1.241061712	0.620273966	0.477138905	-1.06751877
100507401	0	0	0	1.001498	1.241062	0.620274	0.477139	-1.067518482
100507518	0	0	0	1.001498	1.241062	0.620274	0.477139	-1.067518482
5596	0	0	0	1.001498	1.241062	0.620274	0.477139	-1.067518482
339761	0	0	0	1.001498	1.241062	0.620274	0.477139	-1.067518482
79582	0	0	0	1.001498	1.241062	0.620274	0.477139	-1.067518482
767557	0	0	0	1.001498	1.241062	0.620274	0.477139	-1.067518482
1816	0	0	0	1.001498	1.241062	0.620274	0.477139	-1.067518482
1057	0	0	0	1.001498	1.241062	0.620274	0.477139	-1.067518482
10103	0	0	0	1.00149775	1.861592569	0	0.47718172	-1.067389318
253962	0	0	0	1.001498	1.861593	0	0.477181833	-1.067388975
441009	0	0	0	1.001498	1.861593	0	0.477181833	-1.067388975
100132463	0	0	0	1.001498	1.861593	0	0.477181833	-1.067388975
284576	0	0	0.500225916	0	0	2.481095864	0.496886963	-1.009010404
6330	0	0	0.5002259	0	0	2.481096	0.496886983	-1.009010346
400765	0	0	0.500225916	0	0.620530856	1.860821898	0.496929778	-1.008886097
100288486	0	0	0.5002259	0	0.6205309	1.860822	0.4969298	-1.008886035
100130938	0	0	0.5002259	0	0.6205309	1.860822	0.4969298	-1.008886035
100506042	0	0	0.5002259	0	0.6205309	1.860822	0.4969298	-1.008886035
3752	0	0	0.500225916	0	1.241061712	1.240547932	0.496972593	-1.008761801
1942	0	0	0.500225916	0	1.241061712	1.240547932	0.496972593	-1.008761801
729815	0	0	0.5002259	0	1.241062	1.240548	0.49697265	-1.008761637
6506	0	0	0.5002259	0	1.241062	1.240548	0.49697265	-1.008761637
339834	0	0	0.5002259	0	1.241062	1.240548	0.49697265	-1.008761637
153562	0	0	0.5002259	0	1.241062	1.240548	0.49697265	-1.008761637
8838	0	0	0.5002259	0	1.241062	1.240548	0.49697265	-1.008761637
84432	0	0	0.500225916	0	1.861592569	0.620273966	0.497015408	-1.008637516
100505585	0	0	0.5002259	0	1.861593	0.620274	0.497015483	-1.008637299
100170223	0	0	0.5002259	0	1.861593	0.620274	0.497015483	-1.008637299
157627	0	0	0.5002259	0	1.861593	0.620274	0.497015483	-1.008637299
6532	0	0	0	0.5007489	0.6205309	1.860822	0.497016967	-1.008632993
3855	0	0	0.5002259	0	2.482123	0	0.49705815	-1.008513455
100506732	0	0	0.5002259	0	2.482123	0	0.49705815	-1.008513455
57105	0	0	0	0.5007489	1.241062	1.240548	0.497059817	-1.008508617
30812	0	0	0	0.5007489	1.241062	1.240548	0.497059817	-1.008508617
780854	0	0	0	0.5007489	1.241062	1.240548	0.497059817	-1.008508617
57468	0	0	0	0.5007489	1.241062	1.240548	0.497059817	-1.008508617
204962	0	0	0	0.500748875	1.861592569	0.620273966	0.497102568	-1.008384538
25758	0	0	0	0.5007489	1.861593	0.620274	0.49710265	-1.008384301
646174	0	0	0	0.5007489	2.482123	0	0.497145317	-1.008260479
8547	0	0	0	0.500748875	2.482123425	0	0.497145383	-1.008260285
3078	0	0	2.000903663	1.00149775	0	0	0.500400236	-0.998845626
100506627	0	0	1.500678	1.502247	0	0	0.5004875	-0.998594058
53942	0	0	1.500678	1.502247	0	0	0.5004875	-0.998594058
6035	0	0	1.500678	1.502247	0	0	0.5004875	-0.998594058
100506928	0	0	1.500678	1.502247	0	0	0.5004875	-0.998594058
2826	0	0	1.500678	1.502247	0	0	0.5004875	-0.998594058
3036	0	0	1.500678	1.502247	0	0	0.5004875	-0.998594058
7850	0	0	1.500678	1.502247	0	0	0.5004875	-0.998594058
100507042	0	0	1.500678	1.502247	0	0	0.5004875	-0.998594058
79908	0	0	1.000452	2.002996	0	0	0.500574667	-0.998342815
246119	0	0	1.000452	2.002996	0	0	0.500574667	-0.998342815
6564	0	0	0.5002259	2.503744	0	0	0.50066165	-0.998092144
8842	0	0	0	0	0	3.10137	0.516895	-0.952056848
84059	0	0	0	0	0.6205309	2.481096	0.516937817	-0.951937348
79853	0	0	0	0	1.241062	1.860822	0.516980667	-0.951817765
81501	0	0	0	0	1.241062	1.860822	0.516980667	-0.951817765
387357	0	0	0	0	1.861593	1.240548	0.5170235	-0.951698239
3219	0	0	0	0	2.482123	0.620274	0.517066167	-0.951579187
89766	0	0	0	0	3.102654	0	0.517109	-0.951459681
54796	0	0	0	0	3.102654	0	0.517109	-0.951459681
220980	0	0	2.501129579	0	0.620530856	0	0.520276739	-0.942648887
6462	0	0	2.000904	0.5007489	0	0.620274	0.52032115	-0.942525744
56108	0	0	2.000904	0.5007489	0	0.620274	0.52032115	-0.942525744
1510	0	0	2.000903663	0.500748875	0.620530856	0	0.520363899	-0.942407218
55885	0	0	2.000904	0.5007489	0.6205309	0	0.520363967	-0.942407031
9951	0	0	2.000904	0.5007489	0.6205309	0	0.520363967	-0.942407031
2125	0	0	2.000904	0.5007489	0.6205309	0	0.520363967	-0.942407031
131450	0	0	2.000904	0.5007489	0.6205309	0	0.520363967	-0.942407031
643210	0	0	2.000904	0.5007489	0.6205309	0	0.520363967	-0.942407031
774	0	0	2.000904	0.5007489	0.6205309	0	0.520363967	-0.942407031
619207	0	0	1.500678	1.001498	0	0.620274	0.520408333	-0.942284031
196500	0	0	1.500678	1.001498	0	0.620274	0.520408333	-0.942284031
222487	0	0	1.500678	1.001498	0	0.620274	0.520408333	-0.942284031
3886	0	0	1.500678	1.001498	0	0.620274	0.520408333	-0.942284031
100287665	0	0	1.500678	1.001498	0	0.620274	0.520408333	-0.942284031
100507355	0	0	1.500678	1.001498	0	0.620274	0.520408333	-0.942284031
3846	0	0	1.500678	1.001498	0.6205309	0	0.52045115	-0.942165338
100506797	0	0	1.500678	1.001498	0.6205309	0	0.52045115	-0.942165338
729756	0	0	1.500678	1.001498	0.6205309	0	0.52045115	-0.942165338
440738	0	0	1.000451831	1.502246625	0	0.620273966	0.520495404	-0.942042671
100287593	0	0	1.000452	1.502247	0	0.620274	0.5204955	-0.942042404
4635	0	0	1.000452	1.502247	0	0.620274	0.5204955	-0.942042404
652991	0	0	1.000452	1.502247	0	0.620274	0.5204955	-0.942042404
11012	0	0	1.000452	1.502247	0	0.620274	0.5204955	-0.942042404
2555	0	0	1.000452	1.502247	0	0.620274	0.5204955	-0.942042404
152519	0	0	1.000452	1.502247	0	0.620274	0.5204955	-0.942042404
1135	0	0	1.000452	1.502247	0	0.620274	0.5204955	-0.942042404
284498	0	0	1.000451831	1.502246625	0.620530856	0	0.520538219	-0.941924002
3617	0	0	1.000452	1.502247	0.6205309	0	0.520538317	-0.941923731
730112	0	0	1.000452	1.502247	0.6205309	0	0.520538317	-0.941923731
3782	0	0	0.500225916	2.002995501	0.620530856	0	0.520625379	-0.941682455
100271849	0	0	0.5002259	2.002996	0.6205309	0	0.520625467	-0.941682211
285419	0	0	0.5002259	2.002996	0.6205309	0	0.520625467	-0.941682211
84848	0	0	0.5002259	2.002996	0.6205309	0	0.520625467	-0.941682211
7293	0	0	0	2.503744376	0.620530856	0	0.520712539	-0.941440948
10002	0	0	2.000904	0	0	1.240548	0.540242	-0.888322291
388931	0	0	2.000904	0	0.6205309	0.620274	0.540284817	-0.888207956
100506159	0	0	1.500678	0.5007489	0	1.240548	0.54032915	-0.888089579
100506314	0	0	1.500678	0.5007489	0	1.240548	0.54032915	-0.888089579
6442	0	0	1.500678	0.5007489	0	1.240548	0.54032915	-0.888089579
100289455	0	0	1.500677747	0.500748875	0.620530856	0.620273966	0.540371907	-0.88797542
3039	0	0	1.500678	0.5007489	0.6205309	0.620274	0.540371967	-0.887975262
51146	0	0	1.500678	0.5007489	0.6205309	0.620274	0.540371967	-0.887975262
8350	0	0	1.500678	0.5007489	0.6205309	0.620274	0.540371967	-0.887975262
51224	0	0	1.500678	0.5007489	1.241062	0	0.540414817	-0.887860865
8698	0	0	1.500678	0.5007489	1.241062	0	0.540414817	-0.887860865
3820	0	0	1.000452	1.001498	0	1.240548	0.540416333	-0.887856816
284110	0	0	1.000452	1.001498	0	1.240548	0.540416333	-0.887856816
118442	0	0	1.000452	1.001498	0	1.240548	0.540416333	-0.887856816
92565	0	0	1.000452	1.001498	0.6205309	0.620274	0.54045915	-0.887742517
3483	0	0	1.000452	1.001498	0.6205309	0.620274	0.54045915	-0.887742517
81615	0	0	1.000452	1.001498	0.6205309	0.620274	0.54045915	-0.887742517
2831	0	0	1.000452	1.001498	0.6205309	0.620274	0.54045915	-0.887742517
54967	0	0	1.000452	1.001498	0.6205309	0.620274	0.54045915	-0.887742517
2615	0	0	1.000452	1.001498	1.241062	0	0.540502	-0.887628139
100506166	0	0	1.000452	1.001498	1.241062	0	0.540502	-0.887628139
100505569	0	0	1.000452	1.001498	1.241062	0	0.540502	-0.887628139
8912	0	0	1.000452	1.001498	1.241062	0	0.540502	-0.887628139
100506339	0	0	1.000452	1.001498	1.241062	0	0.540502	-0.887628139
114299	0	0	1.000452	1.001498	1.241062	0	0.540502	-0.887628139
126353	0	0	0.5002259	1.502247	0	1.240548	0.540503483	-0.887624179
93233	0	0	0.5002259	1.502247	0	1.240548	0.540503483	-0.887624179
391267	0	0	0.5002259	1.502247	0	1.240548	0.540503483	-0.887624179
2814	0	0	0.5002259	1.502247	0	1.240548	0.540503483	-0.887624179
100505879	0	0	0.5002259	1.502247	0	1.240548	0.540503483	-0.887624179
2793	0	0	0.5002259	1.502247	0.6205309	0.620274	0.5405463	-0.887509899
100506791	0	0	0.5002259	1.502247	0.6205309	0.620274	0.5405463	-0.887509899
389493	0	0	0.5002259	1.502247	0.6205309	0.620274	0.5405463	-0.887509899
26053	0	0	0.5002259	1.502247	0.6205309	0.620274	0.5405463	-0.887509899
286256	0	0	0.5002259	1.502247	0.6205309	0.620274	0.5405463	-0.887509899
100506317	0	0	0.5002259	1.502247	1.241062	0	0.54058915	-0.887395539
144481	0	0	0	2.002996	0.6205309	0.620274	0.540633483	-0.887277229
5745	0	0	0	2.002996	0.6205309	0.620274	0.540633483	-0.887277229
84076	0	0	0	2.002996	0.6205309	0.620274	0.540633483	-0.887277229
341116	0	3.253684	0	0	0	0	0.542280667	-0.882888358
100505923	0	3.253684	0	0	0	0	0.542280667	-0.882888358
117159	0	3.253684	0	0	0	0	0.542280667	-0.882888358
100033422	0	3.253684	0	0	0	0	0.542280667	-0.882888358
646853	0	3.253684	0	0	0	0	0.542280667	-0.882888358
999	0	3.253684	0	0	0	0	0.542280667	-0.882888358
5178	0	3.253684	0	0	0	0	0.542280667	-0.882888358
391518	0	3.253684	0	0	0	0	0.542280667	-0.882888358
389633	0	3.253684	0	0	0	0	0.542280667	-0.882888358
100507236	0	3.253684	0	0	0	0	0.542280667	-0.882888358
375719	0	3.253684	0	0	0	0	0.542280667	-0.882888358
50652	0	3.253684	0	0	0	0	0.542280667	-0.882888358
645051	0	3.253684	0	0	0	0	0.542280667	-0.882888358
645414	0	3.253684112	0	0	0	0	0.542280685	-0.882888309
94236	0	3.253684112	0	0	0	0	0.542280685	-0.882888309
100505795	0	3.253684112	0	0	0	0	0.542280685	-0.882888309
255928	0	3.253684112	0	0	0	0	0.542280685	-0.882888309
100505999	0	3.253684112	0	0	0	0	0.542280685	-0.882888309
338661	3.277851	0	0	0	0	0	0.5463085	-0.872212225
420	3.277851	0	0	0	0	0	0.5463085	-0.872212225
4081	3.277851	0	0	0	0	0	0.5463085	-0.872212225
114897	3.277851	0	0	0	0	0	0.5463085	-0.872212225
100506890	3.277851	0	0	0	0	0	0.5463085	-0.872212225
51365	3.277851	0	0	0	0	0	0.5463085	-0.872212225
347689	3.277851	0	0	0	0	0	0.5463085	-0.872212225
